"Record_number","Author","Year","Journal","Trial","Phase_1","Phase_2","Phase_3","Vaccine","Manufacture","Vaccine_type","Group_ID","Group","Candidate_for_further_evaluation","Reference_to_highest_dose","Reference_to_lowest_dose","Age_lower","Age_upper","N","Total_doses","Dosage","Days_between_doses","Days_lower","Days_upper","Concentration_dose_1","Concentration_dose_2","Concentration_dose_3","Concentration_unit","Target","Assay_or_measurement","Specific_immunity_type","Immunity_measurement_unit","Immunity_value","Immunity_value_lower","Immunity_value_upper","Display_item","Ref_baseline","Ref_baseline_lower","Ref_baseline_upper","Ref_conv","Ref_conv_lower","Ref_conv_upper","N_conv","Days_since_first_dose","Days_since_last_dose"
346,"Yang, S",2021,"Lancet ID","Yes","No","Yes","No","ZF2001","Anhui Zhifei","Recombinant","A3","25ug, 3 doses, phase 2","Yes","A2","A1",18,59,150,3,0,30,0,0,25,25,25,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Figure 2H",2,2,2,51.2,38.3,70.5,89,-30,-60
346,"Yang, S",2021,"Lancet ID","Yes","No","Yes","No","ZF2001","Anhui Zhifei","Recombinant","A3","25ug, 3 doses, phase 2","Yes","A2","A1",18,59,150,3,2,30,44,44,25,25,25,"ug","Live virus","MNT 50","NT Ab","GMT/CI",20,15.2,25,"Figure 2H",2,2,2,51.2,38.3,70.5,89,14,-16
346,"Yang, S",2021,"Lancet ID","Yes","No","Yes","No","ZF2001","Anhui Zhifei","Recombinant","A3","25ug, 3 doses, phase 2","Yes","A2","A1",18,59,150,3,3,30,74,74,25,25,25,"ug","Live virus","MNT 50","NT Ab","GMT/CI",103,81.8,128.5,"Figure 2H",2,2,2,51.2,38.3,70.5,89,44,14
346,"Yang, S",2021,"Lancet ID","Yes","No","Yes","No","ZF2001","Anhui Zhifei","Recombinant","A4","50ug, 3 doses, phase 2","No","A2","A1",18,59,150,3,0,30,0,0,50,50,50,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Figure 2H",2,2,2,51.2,38.3,70.5,89,-30,-60
346,"Yang, S",2021,"Lancet ID","Yes","No","Yes","No","ZF2001","Anhui Zhifei","Recombinant","A4","50ug, 3 doses, phase 2","No","A2","A1",18,59,150,3,2,30,44,44,50,50,50,"ug","Live virus","MNT 50","NT Ab","GMT/CI",12.6,10,16,"Figure 2H",2,2,2,51.2,38.3,70.5,89,14,-16
346,"Yang, S",2021,"Lancet ID","Yes","No","Yes","No","ZF2001","Anhui Zhifei","Recombinant","B1","25ug, 2 doses, phase 2","No","B2","B1",18,59,150,2,3,30,74,74,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",69,53,90,"Figure 2H",2,2,2,51.2,38.3,70.5,89,44,44
346,"Yang, S",2021,"Lancet ID","Yes","No","Yes","No","ZF2001","Anhui Zhifei","Recombinant","B1","25ug, 2 doses, phase 2","No","B2","B1",18,59,150,2,0,30,0,0,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Figure S13D",2,2,2,51.2,38.3,70.5,89,-30,-30
346,"Yang, S",2021,"Lancet ID","Yes","No","Yes","No","ZF2001","Anhui Zhifei","Recombinant","B1","25ug, 2 doses, phase 2","No","B2","B1",18,59,150,2,2,30,44,44,25,25,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",17.7,13.6,23.1,"Figure S13D",2,2,2,51.2,38.3,70.5,89,14,14
346,"Yang, S",2021,"Lancet ID","Yes","No","Yes","No","ZF2001","Anhui Zhifei","Recombinant","B2","50ug, 2 doses, phase 2","No","B2","B1",18,59,150,2,0,30,0,0,50,50,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Figure S13D",2,2,2,51.2,38.3,70.5,89,-30,-30
346,"Yang, S",2021,"Lancet ID","Yes","No","Yes","No","ZF2001","Anhui Zhifei","Recombinant","B2","50ug, 2 doses, phase 2","No","B2","B1",18,59,150,2,2,30,44,44,50,50,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",14.4,10.8,18.3,"Figure S13D",2,2,2,51.2,38.3,70.5,89,14,14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A1","2ug, phase 1, adult","No","A3","A1",18,59,32,2,0,28,0,0,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,-28,-28
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A2","4ug, phase 1, adult","Yes","A3","A1",18,59,32,2,0,28,0,0,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,-28,-28
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A3","8ug, phase 1, adult","No","A3","A1",18,59,32,2,0,28,0,0,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,-28,-28
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A1","2ug, phase 1, adult","No","A3","A1",18,59,32,2,1,28,7,7,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",4,3.2,5,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,-21,-21
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A2","4ug, phase 1, adult","Yes","A3","A1",18,59,32,2,1,28,7,7,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",4.7,3.7,6.1,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,-21,-21
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A3","8ug, phase 1, adult","No","A3","A1",18,59,32,2,1,28,7,7,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",5.3,4.1,6.8,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,-21,-21
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A1","2ug, phase 1, adult","No","A3","A1",18,59,32,2,1,28,14,14,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",9.3,7.8,11.2,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,-14,-14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A2","4ug, phase 1, adult","Yes","A3","A1",18,59,32,2,1,28,14,14,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",12,9.4,15.2,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,-14,-14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A3","8ug, phase 1, adult","No","A3","A1",18,59,32,2,1,28,14,14,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",12.2,9.6,15.4,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,-14,-14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A1","2ug, phase 1, adult","No","A3","A1",18,59,32,2,1,28,28,28,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",22.6,18.9,27,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,0,0
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A2","4ug, phase 1, adult","Yes","A3","A1",18,59,32,2,1,28,28,28,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",29.3,23.8,36,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,0,0
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A3","8ug, phase 1, adult","No","A3","A1",18,59,32,2,1,28,28,28,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",36.7,29.8,45.2,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,0,0
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A1","2ug, phase 1, adult","No","A3","A1",18,59,32,2,2,28,32,32,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",41.9,33.5,52.5,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,4,4
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A2","4ug, phase 1, adult","Yes","A3","A1",18,59,32,2,2,28,32,32,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",84.8,65.4,110.1,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,4,4
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A3","8ug, phase 1, adult","No","A3","A1",18,59,32,2,2,28,32,32,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",94.3,80,111.2,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,4,4
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A1","2ug, phase 1, adult","No","A3","A1",18,59,32,2,2,28,42,42,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",87.7,64.9,118.6,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,14,14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A2","4ug, phase 1, adult","Yes","A3","A1",18,59,32,2,2,28,42,42,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",211.2,159,280.6,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,14,14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A3","8ug, phase 1, adult","No","A3","A1",18,59,32,2,2,28,42,42,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",228.7,186.1,281.1,"Figure 2B/Appendix",2,2,2,NA,NA,NA,NA,14,14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A4","2ug, phase 1, elderly","No","A3","A1",60,80,32,2,0,28,0,0,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2.2,2,2.3,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,-28,-28
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A5","4ug, phase 1, elderly","Yes","A3","A1",60,80,32,2,0,28,0,0,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2.5,2.1,2.9,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,-28,-28
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A6","8ug, phase 1, elderly","No","A3","A1",60,80,32,2,0,28,0,0,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2.3,2,2.6,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,-28,-28
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A4","2ug, phase 1, elderly","No","A3","A1",60,80,32,2,1,28,7,7,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2.3,2,2.7,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,-21,-21
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A5","4ug, phase 1, elderly","Yes","A3","A1",60,80,32,2,1,28,7,7,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",3.3,2.5,4.4,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,-21,-21
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A6","8ug, phase 1, elderly","No","A3","A1",60,80,32,2,1,28,7,7,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",3.7,2.7,4.9,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,-21,-21
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A4","2ug, phase 1, elderly","No","A3","A1",60,80,32,2,1,28,14,14,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",4.7,3.3,6.7,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,-14,-14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A5","4ug, phase 1, elderly","Yes","A3","A1",60,80,32,2,1,28,14,14,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",6.9,4.9,9.6,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,-14,-14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A6","8ug, phase 1, elderly","No","A3","A1",60,80,32,2,1,28,14,14,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",6.7,4.8,9.3,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,-14,-14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A4","2ug, phase 1, elderly","No","A3","A1",60,80,32,2,1,28,28,28,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",13.3,9.4,19,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,0,0
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A5","4ug, phase 1, elderly","Yes","A3","A1",60,80,32,2,1,28,28,28,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",18.9,13.4,26.6,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,0,0
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A6","8ug, phase 1, elderly","No","A3","A1",60,80,32,2,1,28,28,28,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",23.7,19,29.6,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,0,0
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A4","2ug, phase 1, elderly","No","A3","A1",60,80,32,2,2,28,32,32,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",31.4,21.7,45.5,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,4,4
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A5","4ug, phase 1, elderly","Yes","A3","A1",60,80,32,2,2,28,32,32,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",60.7,46.3,79.5,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,4,4
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A6","8ug, phase 1, elderly","No","A3","A1",60,80,32,2,2,28,32,32,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",73.3,59.5,90.3,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,4,4
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A4","2ug, phase 1, elderly","No","A3","A1",60,80,32,2,2,28,42,42,2,2,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",80.7,65.3,99.6,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,14,14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A5","4ug, phase 1, elderly","Yes","A3","A1",60,80,32,2,2,28,42,42,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",131.5,108.2,159.7,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,14,14
15,"Xia, S",2020,"Lancet ID","Yes","Yes","No","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","A6","8ug, phase 1, elderly","No","A3","A1",60,80,32,2,2,28,42,42,8,8,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",170.9,133,219.5,"Figure 2D/Appendix",2,2,2,NA,NA,NA,NA,14,14
15,"Xia, S",2020,"Lancet ID","Yes","No","Yes","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","B1","8ug, phase 2, 1 dose","No","A3","A1",18,59,112,1,0,0,0,0,8,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Figure 3/Appendix",2,2,2,NA,NA,NA,NA,0,0
15,"Xia, S",2020,"Lancet ID","Yes","No","Yes","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","B2","4ug, phase 2, 14 days","No","A3","A1",18,59,112,2,0,14,0,0,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2.1,2,2.2,"Figure 3/Appendix",2,2,2,NA,NA,NA,NA,-14,-14
15,"Xia, S",2020,"Lancet ID","Yes","No","Yes","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","B3","4ug, phase 2, 21 days","No","A3","A1",18,59,112,2,0,21,0,0,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2.1,2,2.1,"Figure 3/Appendix",2,2,2,NA,NA,NA,NA,-21,-21
15,"Xia, S",2020,"Lancet ID","Yes","No","Yes","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","B4","4ug, phase 2, 28 days","Yes","A3","A1",18,59,112,2,0,28,0,0,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Figure 3/Appendix",2,2,2,NA,NA,NA,NA,-28,-28
15,"Xia, S",2020,"Lancet ID","Yes","No","Yes","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","B2","4ug, phase 2, 14 days","No","A3","A1",18,59,112,2,2,14,28,28,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",104.9,79,139.1,"Figure 3/Appendix",2,2,2,NA,NA,NA,NA,14,14
15,"Xia, S",2020,"Lancet ID","Yes","No","Yes","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","B3","4ug, phase 2, 21 days","No","A3","A1",18,59,112,2,2,21,35,35,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",218.9,165.6,289.5,"Figure 3/Appendix",2,2,2,NA,NA,NA,NA,14,14
15,"Xia, S",2020,"Lancet ID","Yes","No","Yes","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","B1","8ug, phase 2, 1 dose","No","A3","A1",18,59,112,2,2,0,28,28,8,NA,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",14.7,11.6,18.8,"Figure 3/Appendix",2,2,2,NA,NA,NA,NA,28,28
15,"Xia, S",2020,"Lancet ID","Yes","No","Yes","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","B2","4ug, phase 2, 14 days","No","A3","A1",18,59,112,2,2,14,42,42,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",169.5,132.2,217.2,"Figure 3/Appendix",2,2,2,NA,NA,NA,NA,28,28
15,"Xia, S",2020,"Lancet ID","Yes","No","Yes","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","B3","4ug, phase 2, 21 days","No","A3","A1",18,59,112,2,2,21,49,49,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",282.7,221.2,361.4,"Figure 3/Appendix",2,2,2,NA,NA,NA,NA,28,28
15,"Xia, S",2020,"Lancet ID","Yes","No","Yes","No","BBIBP-CorV","Sinopharm (Beijing)","Inactivated","B4","4ug, phase 2, 28 days","Yes","A3","A1",18,59,112,2,2,28,56,56,4,4,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",218,181.8,261.3,"Figure 3/Appendix",2,2,2,NA,NA,NA,NA,28,28
321,"Wu, Z",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A1","3ug, phase 1","Yes","A2","A3",60,100,24,2,0,28,0,0,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Table 3/Appendix",2,2,2,NA,NA,NA,NA,-28,-28
321,"Wu, Z",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A1","3ug, phase 1","Yes","A2","A3",60,100,24,2,1,28,28,28,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",6.9,4.6,10.2,"Table 3/Appendix",2,2,2,NA,NA,NA,NA,0,0
321,"Wu, Z",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A1","3ug, phase 1","Yes","A2","A3",60,100,24,2,2,28,56,56,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",54.9,38.6,78.2,"Table 3/Appendix",2,2,2,NA,NA,NA,NA,28,28
321,"Wu, Z",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A2","6ug, phase 1","No","A2","A3",60,100,23,2,0,28,0,0,6,6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Table 3/Appendix",2,2,2,NA,NA,NA,NA,-28,-28
321,"Wu, Z",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A2","6ug, phase 1","No","A2","A3",60,100,23,2,1,28,28,28,6,6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",9.1,6.4,13,"Table 3/Appendix",2,2,2,NA,NA,NA,NA,0,0
321,"Wu, Z",2021,"Lancet ID","Yes","Yes","No","No","CoronaVac","Sinovac","Inactivated","A2","6ug, phase 1","No","A2","A3",60,100,23,2,2,28,56,56,6,6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",64.4,41.5,99.7,"Table 3/Appendix",2,2,2,NA,NA,NA,NA,28,28
321,"Wu, Z",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","A3","1.5ug, phase 2","No","A2","A3",60,100,97,2,0,28,0,0,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Appendix 5-2",2,2,2,NA,NA,NA,NA,-28,-28
321,"Wu, Z",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","A3","1.5ug, phase 2","No","A2","A3",60,100,97,2,2,28,56,56,1.5,1.5,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",23.4,19.4,28.3,"Appendix 5-2",2,2,2,NA,NA,NA,NA,28,28
321,"Wu, Z",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","A4","3ug, phase 2","Yes","A2","A3",60,100,98,2,0,28,0,0,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2,"Appendix 5-2",2,2,2,NA,NA,NA,NA,-28,-28
321,"Wu, Z",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","A4","3ug, phase 2","Yes","A2","A3",60,100,98,2,2,28,56,56,3,3,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",42.2,35.2,50.6,"Appendix 5-2",2,2,2,NA,NA,NA,NA,28,28
321,"Wu, Z",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","A5","6ug, phase 2","No","A2","A3",60,100,98,2,0,28,0,0,6,6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",2,2,2.1,"Appendix 5-2",2,2,2,NA,NA,NA,NA,-28,-28
321,"Wu, Z",2021,"Lancet ID","Yes","No","Yes","No","CoronaVac","Sinovac","Inactivated","A5","6ug, phase 2","No","A2","A3",60,100,98,2,2,28,56,56,6,6,NA,"ug","Live virus","MNT 50","NT Ab","GMT/CI",49.9,42.2,58.9,"Appendix 5-2",2,2,2,NA,NA,NA,NA,28,28
526,"Wu, S",2021,"Lancet ID","Yes","Yes","No","No","Ad5-nCoV","AMMS","Vector","A1","1Dium","No","A2","A1",18,100,26,1,0,0,0,0,5,NA,NA,"10^10","Live virus","PRNT 50","NT Ab","GMT/CI",4,4,4,"Figure 3C/Table S5",4,4,4,NA,NA,NA,NA,0,0
526,"Wu, S",2021,"Lancet ID","Yes","Yes","No","No","Ad5-nCoV","AMMS","Vector","A1","1Dium","No","A2","A1",18,100,26,1,1,0,14,14,5,NA,NA,"10^10","Live virus","PRNT 50","NT Ab","GMT/CI",65,39,117,"Figure 3C/Table S5",4,4,4,NA,NA,NA,NA,14,14
526,"Wu, S",2021,"Lancet ID","Yes","Yes","No","No","Ad5-nCoV","AMMS","Vector","A1","1Dium","No","A2","A1",18,100,26,1,1,0,28,28,5,NA,NA,"10^10","Live virus","PRNT 50","NT Ab","GMT/CI",95,61,147,"Figure 3C/Table S5",4,4,4,NA,NA,NA,NA,28,28
526,"Wu, S",2021,"Lancet ID","Yes","Yes","No","No","Ad5-nCoV","AMMS","Vector","A2","2Dium","No","A2","A1",18,100,26,2,0,0,0,0,10,10,NA,"10^10","Live virus","PRNT 50","NT Ab","GMT/CI",4,4,4,"Figure 3C/Table S5",4,4,4,NA,NA,NA,NA,0,0
526,"Wu, S",2021,"Lancet ID","Yes","Yes","No","No","Ad5-nCoV","AMMS","Vector","A2","2Dium","No","A2","A1",18,100,26,2,2,0,14,14,10,10,NA,"10^10","Live virus","PRNT 50","NT Ab","GMT/CI",83,51,134,"Figure 3C/Table S5",4,4,4,NA,NA,NA,NA,14,14
526,"Wu, S",2021,"Lancet ID","Yes","Yes","No","No","Ad5-nCoV","AMMS","Vector","A2","2Dium","No","A2","A1",18,100,26,2,2,0,28,28,10,10,NA,"10^10","Live virus","PRNT 50","NT Ab","GMT/CI",180,113,288,"Figure 3C/Table S5",4,4,4,NA,NA,NA,NA,28,28
17,"Zhu, F",2020,"Lancet","Yes","Yes","No","No","Ad5-nCoV","CanSino","Vector","A1","Low dose","Yes","A3","A1",18,60,36,1,1,0,14,14,5,NA,NA,"10^10","Live virus",NA,"NT Ab","GMT/CI",8.2,5.8,11.5,"Table 3/Appendix",NA,NA,NA,NA,NA,NA,NA,14,14
17,"Zhu, F",2020,"Lancet","Yes","Yes","No","No","Ad5-nCoV","CanSino","Vector","A1","Low dose","Yes","A3","A1",18,60,36,1,1,0,28,28,5,NA,NA,"10^10","Live virus",NA,"NT Ab","GMT/CI",14.5,9.6,21.8,"Table 3/Appendix",NA,NA,NA,NA,NA,NA,NA,28,28
17,"Zhu, F",2020,"Lancet","Yes","Yes","No","No","Ad5-nCoV","CanSino","Vector","A2","Middle dose","No","A3","A1",18,60,36,1,1,0,14,14,10,NA,NA,"10^10","Live virus",NA,"NT Ab","GMT/CI",9.6,6.6,14.1,"Table 3/Appendix",NA,NA,NA,NA,NA,NA,NA,14,14
