Record_number,Author,Journal,Year,Vaccine,Vaccine_type,Manufacture,Group_ID,Group,Subgroup,Dose_level,Dose_concentration,Display_item,Time,Dosages,Measurement,N,Event,Risk
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A1,"Middle dose, old cohort",A,Higher,10,Supplementary Table 4,14,Partial,Systemic,100,10,10
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A2,"Low dose, old cohort",A,Standard,5,Supplementary Table 4,14,Partial,Systemic,100,6,6
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A1,"Middle dose, old cohort",A,Higher,10,Supplementary Table 4,14,Full,Systemic,100,9,9
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A2,"Low dose, old cohort",A,Standard,5,Supplementary Table 4,14,Full,Systemic,100,3,3
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A1,"Middle dose, old cohort",A,Higher,10,Supplementary Table 4,14,Partial,Solicited,100,23,23
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A2,"Low dose, old cohort",A,Standard,5,Supplementary Table 4,14,Partial,Solicited,100,24,24
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A1,"Middle dose, old cohort",A,Higher,10,Supplementary Table 4,14,Full,Solicited,100,22,22
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A2,"Low dose, old cohort",A,Standard,5,Supplementary Table 4,14,Full,Solicited,100,19,19
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A1,"Middle dose, old cohort",A,Higher,10,Supplementary Table 4,28,Partial,Unsolicited,100,5,5
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A2,"Low dose, old cohort",A,Standard,5,Supplementary Table 4,28,Partial,Unsolicited,100,2,2
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A1,"Middle dose, old cohort",A,Higher,10,Supplementary Table 4,28,Full,Unsolicited,100,0,0
2431,Zhu. F,Clinical infectious disease,2021,Ad5-nCoV,Vector,CanSino,A2,"Low dose, old cohort",A,Standard,5,Supplementary Table 4,28,Full,Unsolicited,100,1,1
837,Tebas. P,EClinicalMedicine,2021,INO-4880,DNA,Inovio,A1,1mg dose group,A,Standard,1,Figure 2,56,Partial,Local,20,2,10
837,Tebas. P,EClinicalMedicine,2021,INO-4880,DNA,Inovio,A2,2mg dose group,A,Higher,2,Figure 2,56,Partial,Local,20,1,5
837,Tebas. P,EClinicalMedicine,2021,INO-4880,DNA,Inovio,A1,1mg dose group,A,Standard,1,Figure 2,56,Full,Local,20,2,10
837,Tebas. P,EClinicalMedicine,2021,INO-4880,DNA,Inovio,A2,2mg dose group,A,Higher,2,Figure 2,56,Full,Local,20,0,0
837,Tebas. P,EClinicalMedicine,2021,INO-4880,DNA,Inovio,A1,1mg dose group,A,Standard,1,Figure 2,56,Partial,Systemic,20,0,0
837,Tebas. P,EClinicalMedicine,2021,INO-4880,DNA,Inovio,A2,2mg dose group,A,Higher,2,Figure 2,56,Partial,Systemic,20,1,5
837,Tebas. P,EClinicalMedicine,2021,INO-4880,DNA,Inovio,A1,1mg dose group,A,Standard,1,Figure 2,56,Full,Systemic,20,0,0
837,Tebas. P,EClinicalMedicine,2021,INO-4880,DNA,Inovio,A2,2mg dose group,A,Higher,2,Figure 2,56,Full,Systemic,20,0,0
779,Momin. T,EClinicalMedicine,2021,ZyCoV-D,DNA,Zydus Cadila,A1,"1mg, needle",A,None,1,Figure 2,7,Any,Local,12,1,8.3
779,Momin. T,EClinicalMedicine,2021,ZyCoV-D,DNA,Zydus Cadila,A2,"2mg, needle",A,None,2,Figure 2,7,Any,Local,12,1,8.3
779,Momin. T,EClinicalMedicine,2021,ZyCoV-D,DNA,Zydus Cadila,B1,"1mg, needle free",B,None,1,Figure 2,7,Any,Local,12,1,8.3
779,Momin. T,EClinicalMedicine,2021,ZyCoV-D,DNA,Zydus Cadila,B2,"2mg, needle free",B,None,2,Figure 2,7,Any,Local,12,2,8.3
779,Momin. T,EClinicalMedicine,2021,ZyCoV-D,DNA,Zydus Cadila,A1,"1mg, needle",A,None,1,Figure 2,7,Any,Systemic,12,1,8.3
779,Momin. T,EClinicalMedicine,2021,ZyCoV-D,DNA,Zydus Cadila,A2,"2mg, needle",A,None,2,Figure 2,7,Any,Systemic,12,1,8.3
779,Momin. T,EClinicalMedicine,2021,ZyCoV-D,DNA,Zydus Cadila,B1,"1mg, needle free",B,None,1,Figure 2,7,Any,Systemic,12,0,0
779,Momin. T,EClinicalMedicine,2021,ZyCoV-D,DNA,Zydus Cadila,B2,"2mg, needle free",B,None,2,Figure 2,7,Any,Systemic,12,0,0
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A1,NA,A,Standard,3.75,Figure 2,7,Partial,Local,20,20,100
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A2,NA,A,Higher,7.5,Figure 2,7,Partial,Local,20,16,80
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A3,NA,A,Higher,15,Figure 2,7,Partial,Local,20,17,85
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B1,NA,B,None,3.75,Figure 2,7,Partial,Local,20,17,85
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B2,NA,B,None,7.5,Figure 2,7,Partial,Local,20,16,80
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B3,NA,B,None,15,Figure 2,7,Partial,Local,20,16,80
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A1,NA,A,Standard,3.75,Figure 2,7,Full,Local,19,19,100
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A2,NA,A,Higher,7.5,Figure 2,7,Full,Local,20,19,95
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A3,NA,A,Higher,15,Figure 2,7,Full,Local,20,16,80
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B1,NA,B,None,3.75,Figure 2,7,Full,Local,20,15,75
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B2,NA,B,None,7.5,Figure 2,7,Full,Local,20,14,70
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B3,NA,B,None,15,Figure 2,7,Full,Local,19,14,73.7
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A1,NA,A,Standard,3.75,Figure 2,7,Partial,Systemic,20,10,50
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A2,NA,A,Higher,7.5,Figure 2,7,Partial,Systemic,20,6,30
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A3,NA,A,Higher,15,Figure 2,7,Partial,Systemic,20,12,60
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B1,NA,B,None,3.75,Figure 2,7,Partial,Systemic,20,13,65
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B2,NA,B,None,7.5,Figure 2,7,Partial,Systemic,20,10,50
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B3,NA,B,None,15,Figure 2,7,Partial,Systemic,20,7,35
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A1,NA,A,Standard,3.75,Figure 2,7,Full,Systemic,19,16,84.2
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A2,NA,A,Higher,7.5,Figure 2,7,Full,Systemic,20,18,90
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A3,NA,A,Higher,15,Figure 2,7,Full,Systemic,20,15,75
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B1,NA,B,None,3.75,Figure 2,7,Full,Systemic,20,9,45
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B2,NA,B,None,7.5,Figure 2,7,Full,Systemic,20,7,35
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B3,NA,B,None,15,Figure 2,7,Full,Systemic,19,9,47.4
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B1,NA,B,None,3.75,Table S8-10,21,Full,Unsolicited,20,9,45
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B2,NA,B,None,7.5,Table S8-10,21,Full,Unsolicited,20,11,55
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,B3,NA,B,None,15,Table S8-10,21,Full,Unsolicited,20,6,30
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A1,NA,A,Standard,3.75,Table S8-10,21,Full,Unsolicited,20,8,40
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A2,NA,A,Higher,7.5,Table S8-10,21,Full,Unsolicited,20,7,35
303,Ward. B. J,Nature Medicine,2021,Plant-based VLP,Virus-like particle,Medicago,A3,NA,A,Higher,15,Table S8-10,21,Full,Unsolicited,20,11,55
